race_id,year,race,state,state_abbr,state_code,district_code,state_district,census_division,census_region,primary,race_type,name,party,status,incumbent,unopposed,votes,total_votes,vote_share_primary,vote_share_general,win,primary_winner,primary_runnerup,primary_margin,t_econ,t_culture,t_econ_minus_culture,cpr_rating_late,cpr_rating_early,cpr_lean_d,cpr_lean_r,cpr_likely_d,cpr_likely_r,cpr_solid_d,cpr_solid_r,cpr_toss_up,cpr_favored,population,share_male,share_white,share_black,share_hisp,share_other,share_u18,share_65plus,log_income_per_capita,unemp_local,lfpr_local,jobs_nat,pce_nat,rdpi_nat,cpi_nat,ics_nat,sp500_nat,unemp_nat,universalism,fb_connectedness,fb_bias,volunteering_rate,civic_organizations,population_2000,share_male_2000,share_white_2000,share_black_2000,share_hisp_2000,share_other_2000,share_u18_2000,share_65plus_2000,log_income_per_capita_2000,num_givers,num_givers_total,total_receipts,total_disbursements,total_indiv_contribs,total_unitemized,total_pac_contribs,total_party_contribs,total_contribs_from_candidate,votesmart_id,economic_conservatism_average,social_conservatism_average,channel_mean_cnn_leo,channel_mean_fnc_leo,channel_mean_msnbc_leo,channel_median_cnn_leo,channel_median_fnc_leo,channel_median_msnbc_leo,channel_cnn_milena,channel_fnc_milena,channel_msnbc_milena,rtg_cnn_milena,rtg_fnc_milena,rtg_msnbc_milena,shr_cnn_milena,shr_fnc_milena,shr_msnbc_milena,channel_fnc_pc,channel_cnn_pc,channel_msnbc_pc,rtg_fnc_pc,has_ads,t_other,t_politicians_candidates_and_political_campaigns,t_politician_candidate_voting_behavior_in_office_or_positions_on_political_issues,t_politician_candidate_benefitting_from_special_wealthy_interests,t_politician_candidate_personal_moral_values_and_personal_history,t_politician_candidate_campaign_activities_polling_horserace_coverage,t_politician_candidate_competence_endorsements_constituent_service,t_economic_policy_and_economic_conditions,t_taxes,t_taxes_on_wealthy,t_taxes_on_corporations,t_taxes_on_middle_class,t_trade_policy,t_trade_with_china,t_trade_with_mexico,t_prices,t_housing_prices,t_food_prices,t_energy_and_gas_prices,t_education_prices_and_student_loan_debt,t_inflation,t_other_prices,t_energy_policy,t_pipelines_fracking,t_green_energy_including_nuclear,t_energy_independence,t_economic_inequality_and_poverty,t_employment_jobs,t_job_creation_job_loss,t_increasing_diminishing_pay_good_jobs,t_labor_issues,t_minimum_wage,t_unions_strikes,t_work_conditions_safety_work_hours,t_economic_forecasts_and_recessions,t_economic_performance_of_president_or_party,t_regulation_and_red_tape,t_deficit_surplus_budget_debt,t_economic_performance_of_business,t_economic_performance_of_small_family_businesses,t_economic_performance_of_big_businesses,t_misconduct_of_businesses,t_businesses_overcharging_customers,t_businesses_releasing_unsafe_or_defective_products,t_businesses_polluting_including_oil_spills,t_large_businesses_killing_small_businesses,t_corporate_fraud,t_misconduct_of_big_banks_wall_street,t_bailouts_and_stimulus_spending,t_farms_agriculture,t_manufacturing,t_transportation_infrastructure_utilities,t_stock_market_conditions,t_entitlements_healthcare_welfare_social_safety_net,t_healthcare,t_medicare_medicaid,t_affordable_care_act_obamacare,t_veterans_affairs,t_healthcare_costs,t_expanding_access_to_healthcare,t_universal_healthcare_medicare_for_all,t_vaccination,t_epidemics_pandemics,t_housing_homelessness_food_assistance_for_poor,t_social_security,t_privatization_of_social_security,t_funding_social_security,t_childcare,t_veterans,t_senior_issues,t_unemployment_and_disability_insurance,t_education,t_primary_and_secondary_education,t_charter_private_schools_school_lotteries,t_curricular_reforms,t_politicized_curricular_reforms_woke_social_justice_oriented,t_non_politicized_curricular_reforms,t_universities,t_campus_protests,t_government_functioning,t_judicial_system_supreme_court,t_appointment_of_judges,t_supreme_court_decisions,t_supreme_court_decisions_about_economic_policy_healthcare_entitlements_social_safety_net,t_supreme_court_decisions_about_immigration_abortion_guns_religion_race_social_issues,t_congressional_bills_debate_negotiation_votes,t_congressional_bills_debate_negotiation_votes_about_economic_policy_and_economic_conditions,t_congressional_bills_debate_negotiation_votes_about_entitlements_healthcare_welfare_social_safety_net,t_congressional_bills_debate_negotiation_votes_about_immigration_abortion_guns_religion_race_social_issues,t_congressional_bills_debate_negotiation_votes_about_education,t_congressional_bills_debate_negotiation_votes_about_military_and_foreign_policy,t_white_house_appointments,t_government_reform,t_government_investigation_of_wrongdoing_by_elected_officials,t_election_administration_and_security,t_crime_and_safety,t_terrorism,t_islamic_terrorism,t_non_islamic_terrorism,t_guns,t_mass_shootings,t_gun_control,t_gangs_and_organized_crime,t_drugs,t_marijuana_and_marijuana_policy,t_tobacco,t_opioids_synthetic_drugs,t_trials_incarceration_sentences,t_policing_non_race_related,t_violent_riots_non_race_related,t_social_issues_and_women_and_minority_issues,t_opioid_crisis,t_womens_rights,t_sexual_harassment_abuse_number_metoo_domestic_violence,t_equal_pay_rights_representation_in_workforce,t_protests_or_social_movements_about_womens_rights,t_abortion_contraception_birth_control,t_racial_equity_race_relations_civil_rights_racism,t_affirmative_action_race_related_dei,t_protests_about_racial_equity_black_lives_matter,t_racial_disparities_in_policing_police_use_of_force_against_blacks,t_poverty_of_blacks,t_crime_committed_by_blacks_in_black_neighborhoods,t_lgbtq_rights_policies,t_gay_marriage_and_civil_unions,t_transgender_people,t_environment_climate,t_consequences_of_climate_change,t_scientific_evidence_of_against_climate_change,t_adaptation_to_climate_change,t_religion_faith,t_first_amendment_religious_freedoms,t_islamophobia_policies_targeting_muslims,t_patriotism_and_historical_monuments,t_changing_moral_family_values,t_freedom_of_speech_political_correctness_cancel_culture,t_immigration_to_the_us_immigrants_in_the_us,t_border_security_border_conditions_illegal_immigration,t_deportation_of_illegal_immigrants,t_immigrants_committing_crimes,t_immigrants_voting,t_immigrants_draining_public_resources_welfare,t_immigrants_taking_american_jobs,t_immigrants_changing_american_culture,t_immigrants_contributing_to_the_economy,t_science_and_technology,t_military_and_national_security,t_foreign_relations_with_policy_toward_europe,t_foreign_relations_with_policy_toward_asia,t_foreign_relations_with_policy_toward_china,t_foreign_relations_with_policy_toward_russia,t_foreign_relations_with_policy_toward_north_korea,t_foreign_relations_with_policy_toward_latin_america,t_foreign_relations_with_policy_toward_mexico,t_foreign_relations_with_policy_toward_africa,t_foreign_relations_with_policy_toward_middle_east,t_government_surveillance,t_cybersecurity_hacks,t_military_spending_budget_waste,t_natural_or_manmade_disasters_extreme_weather_events_in_the_us,t_extreme_weather_events,t_preparedness_for_natural_disasters,t_government_response_to_natural_disasters,t_plane_crashes_or_other_manmade_disasters,t_international_events,t_terrorism_in_countries_other_than_us,t_wars_not_involving_the_us,t_protests_disturbances_in_countries_other_than_us,t_elections_in_countries_other_than_us,t_international_economic_policy_economic_conditions,t_international_humanitarian_issues_refugees_to_countries_other_than_the_us,t_international_natural_disasters,t_international_agreements_and_organizations,t_environmental_agreements,t_trade_agreements,t_security_agreements,t_international_organizations,t_general_anti_elite_anti_politician_anti_media_rhetoric,t_media_bias,t_influence_of_the_wealthy_on_politics,t_influence_of_hollywood_and_cultural_elites,t_immorality_incompetence_of_politicians,t_entertainment_popular_culture_sports,t_commercial_non_political_advertising
repprim_2000_House_4_1,2000,house,arizona,az,4,1,4_1,8,4,1,repprim,"diciccio, sal",republican,challenger,FALSE,FALSE,12490,52660,0.237181922,NA,FALSE,FALSE,TRUE,-0.080801367,0.25,0.25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,716821.3656,0.500083598,0.908183081,0.042620829,0.249646772,0.049196089,0.283602241,0.10998329,10.29967644,0.035249259,0.653382361,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,0.180928648,0.74400002,0.075560004,0.04837,0.00967,716821.3656,0.500083598,0.908183081,0.042620829,0.249646772,0.049196089,0.283602241,0.10998329,10.29967644,434,597,365724,365060,307608,28390,45125,0,0,28270,NA,NA,29.36263736,37.24418605,45.03508772,26,38.5,50,38.87971563,47.93508812,60.44211696,0.127090909,0.427727273,0.096909091,0.519545455,2.064636364,0.406454545,-25.10011686,-26.15081357,-19.59367951,-0.128006172,1,0.5,0.5,0,0,0.25,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demprim_2000_House_5_4,2000,house,arkansas,ar,5,4,5_4,7,3,1,demprim,"ross, mike",democrat,challenger,FALSE,FALSE,28286,79558,0.199476731,0.509723793,TRUE,TRUE,FALSE,0.055669565,0.657977883,0.184834123,0.47314376,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,612032.9448,0.489243579,0.731534369,0.260023192,0.031686458,0.008442438,0.269545389,0.144186069,9.902450202,0.046346832,0.598380759,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,-0.085063902,0.656471683,0.032560975,0.070718591,0.015015347,612032.9448,0.489243579,0.731534369,0.260023192,0.031686458,0.008442438,0.269545389,0.144186069,9.902450202,1220,3933,1671793,1641164,857967,187890,647689,6500,1800,24571,0.440833333,0.823888889,31.39829993,43.40774531,53.32301284,29.19238059,44.15388452,53.30763604,35.61166178,40.23605398,52.48103165,0.180311748,0.496910852,0.086519155,1.002482871,3.107415104,0.519365449,-32.41117492,-29.35676287,-27.54469743,-0.058822593,1,0.157187994,0.157187994,0,0,0,0,0.157187994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596366509,0.439178515,0.157187994,0,0,0,0,0,0,0,0,0.157187994,0,0,0,0,0,0,0.061611374,0.061611374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184834123,0,0,0,0.061611374,0,0.061611374,0,0.061611374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demprim_2000_House_5_4,2000,house,arkansas,ar,5,4,5_4,7,3,1,demprim,"graham, dewayne",democrat,challenger,FALSE,FALSE,20392,79558,0.143807166,NA,FALSE,FALSE,TRUE,-0.055669565,0.333333333,0.071428571,0.261904762,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,612032.9448,0.489243579,0.731534369,0.260023192,0.031686458,0.008442438,0.269545389,0.144186069,9.902450202,0.046346832,0.598380759,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,-0.085063902,0.656471683,0.032560975,0.070718591,0.015015347,612032.9448,0.489243579,0.731534369,0.260023192,0.031686458,0.008442438,0.269545389,0.144186069,9.902450202,16,16,66610,49197,23543,9693,0,0,3500,27728,NA,NA,31.39829993,43.40774531,53.32301284,29.19238059,44.15388452,53.30763604,35.61166178,40.23605398,52.48103165,0.180311748,0.496910852,0.086519155,1.002482871,3.107415104,0.519365449,-32.41117492,-29.35676287,-27.54469743,-0.058822593,1,0.595238095,0.595238095,0.047619048,0,0.214285714,0.214285714,0.119047619,0.214285714,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619,0,0.047619048,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repprim_2000_House_12_8,2000,house,florida,fl,12,8,12_8,5,3,1,repprim,"sublette, bill",republican,challenger,FALSE,FALSE,15077,38794,0.205739472,NA,TRUE,TRUE,FALSE,0.028601839,0.625,0.25,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,803161.1303,0.494133707,0.807767591,0.152432933,0.23311901,0.039799476,0.27270667,0.098600887,10.11331241,0.033630766,0.639515519,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,0.214330667,0.741694433,0.078336676,0.044110307,0.012363616,221472.853,0.494133707,0.807767591,0.152432933,0.23311901,0.039799476,0.27270667,0.098600887,10.11331241,708,1809,738658,738658,528945,42943,200685,98,3563,24292,NA,NA,25.91588785,36.93939394,35.92941176,24,28,26,26.34009136,34.21106723,34.3608372,0.244555556,1.100666667,0.174666667,1.180777778,5.074888889,0.869666667,-39.48415131,-38.72663894,-45.74762202,0.544933222,1,0.125,0.125,0.125,0,0,0,0,0.375,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,0.125,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repprim_2000_House_12_8,2000,house,florida,fl,12,8,12_8,5,3,1,repprim,"keller, ric",republican,challenger,FALSE,FALSE,12981,38794,0.177137633,0.508026835,FALSE,FALSE,TRUE,-0.028601839,0.40446304,0,0.40446304,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,803161.1303,0.494133707,0.807767591,0.152432933,0.23311901,0.039799476,0.27270667,0.098600887,10.11331241,0.033630766,0.639515519,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,0.214330667,0.741694433,0.078336676,0.044110307,0.012363616,221472.853,0.494133707,0.807767591,0.152432933,0.23311901,0.039799476,0.27270667,0.098600887,10.11331241,1004,2906,1345331,1322044,691553,82588,611945,25000,10902,30865,0.7825,0.55,25.91588785,36.93939394,35.92941176,24,28,26,26.34009136,34.21106723,34.3608372,0.244555556,1.100666667,0.174666667,1.180777778,5.074888889,0.869666667,-39.48415131,-38.72663894,-45.74762202,0.544933222,1,0.59553696,0.59553696,0.40446304,0,0,0.191073919,0,0.40446304,0.40446304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repprim_2000_House_18_7,2000,house,indiana,in,18,7,18_7,3,2,1,repprim,"kerns, brian d.",republican,challenger,FALSE,FALSE,22766,58286,0.390591223,0.670517635,TRUE,TRUE,FALSE,0.068181039,0.364285714,0,0.364285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,652782.9954,0.496689847,0.970335414,0.017194646,0.013967436,0.01246994,0.26712857,0.119817985,10.14297643,0.032109805,0.65154661,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,0.103638556,0.859497375,0.053539216,0.10414961,0.018440405,578193.23,0.496689847,0.970335414,0.017194646,0.013967436,0.01246994,0.26712857,0.119817985,10.14297643,373,476,677556,571791,199627,52470,285524,9739,4539,34185,NA,NA,35.88334122,50.53525218,47.58171964,36.99134541,51.23840512,50.67332455,103.3528574,114.8583776,114.1121346,0.115454728,0.415327285,0.111402875,0.69294205,2.574216329,0.683280699,42.51533245,38.52210161,34.07813332,-0.14040616,1,0.635714286,0.635714286,0.121428571,0,0,0,0.514285714,0.121428571,0.121428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242857143,0.121428571,0,0,0,0.121428571,0,0,0,0,0,0.121428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repprim_2000_House_18_7,2000,house,indiana,in,18,7,18_7,3,2,1,repprim,"griffiths, bob",republican,challenger,FALSE,FALSE,18792,58286,0.322410184,NA,FALSE,FALSE,TRUE,-0.068181039,0.333333333,0,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,652782.9954,0.496689847,0.970335414,0.017194646,0.013967436,0.01246994,0.26712857,0.119817985,10.14297643,0.032109805,0.65154661,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,0.103638556,0.859497375,0.053539216,0.10414961,0.018440405,578193.23,0.496689847,0.970335414,0.017194646,0.013967436,0.01246994,0.26712857,0.119817985,10.14297643,194,195,351262,351262,139740,27427,8500,0,0,34138,NA,NA,35.88334122,50.53525218,47.58171964,36.99134541,51.23840512,50.67332455,103.3528574,114.8583776,114.1121346,0.115454728,0.415327285,0.111402875,0.69294205,2.574216329,0.683280699,42.51533245,38.52210161,34.07813332,-0.14040616,1,0.666666667,0.666666667,0.333333333,0,0.333333333,0,0,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repprim_2000_House_18_9,2000,house,indiana,in,18,9,18_9,3,2,1,repprim,"bailey, michael e.",republican,challenger,FALSE,FALSE,14314,27904,0.51297305,0.447075958,TRUE,TRUE,FALSE,0.0259461,0,0.5,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,612592.4014,0.496860437,0.982523808,0.011818028,0.010583678,0.005658163,0.273073547,0.11926632,10.1221731,0.036492525,0.664813976,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,-0.257995807,0.845961394,0.062137816,0.10106708,0.018094647,661490.158,0.496860437,0.982523808,0.011818028,0.010583678,0.005658163,0.273073547,0.11926632,10.1221731,137,294,245631,245202,160772,85763,5351,5000,10000,1233,NA,NA,39.36940145,47.63373246,48.20667147,40.0480325,47.23803395,47.32140977,137.2764034,143.0007974,146.7478158,0.15157569,0.556620671,0.095913875,0.792647389,2.998066748,0.524249611,70.3342366,72.4982366,66.70349935,8.87E-04,1,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
repprim_2000_House_29_2,2000,house,missouri,mo,29,2,29_2,4,2,1,repprim,"mcnary, gene",republican,challenger,FALSE,FALSE,14855,57621,0.257805314,NA,FALSE,FALSE,TRUE,-9.72E-04,0.46184739,0,0.46184739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,719966.3659,0.483006565,0.86578817,0.113833045,0.014738568,0.020378785,0.283998212,0.1081768,10.47325733,0.037056144,0.677912891,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,-0.133094023,0.935332901,0.037459161,0.093899053,0.011553086,396383.6934,0.483006565,0.86578817,0.113833045,0.014738568,0.020378785,0.283998212,0.1081768,10.47325733,431,433,568030,501051,337780,52335,25750,0,10000,39816,NA,NA,35.67692308,47,46.36666667,38,48,47,37.93729742,46.73754635,46.29551088,0.121935484,0.392032258,0.059096774,0.511096774,1.622741935,0.265483871,-25.67110551,-26.86188856,-33.74931836,-0.163701187,1,0.53815261,0.53815261,0.307228916,0,0.114457831,0,0.116465863,0.347389558,0.230923695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116465863,0,0.114457831,0,0,0,0,0,0,0,0,0,0,0.114457831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
demprim_2000_House_35_1,2000,house,new mexico,nm,35,1,35_1,8,4,1,demprim,"kelly, john j.",democrat,challenger,FALSE,FALSE,16212,38245,0.423898549,0.462129605,TRUE,TRUE,FALSE,0.088586744,0.5,0.166666667,0.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,575704.5389,0.501327084,0.924878729,0.024069402,0.438922194,0.051051869,0.299876653,0.097881374,9.994612061,0.049387436,0.616522729,132016.3333,6711.9,9950.166667,171.4333333,108.7666667,1442.543335,3.933333333,0.086454383,0.63199987,0.120277723,0.061823207,0.019107171,575704.5389,0.501327084,0.924878729,0.024069402,0.438922194,0.051051869,0.299876653,0.097881374,9.994612061,646,651,1601069,1635633,618289,186029,229800,10500,0,43735,NA,NA,31.37662338,40.47222222,49.22916667,31,45,50,33.14030909,37.76392589,39.74721112,0.165612903,0.544032258,0.154354839,0.887290323,3.119774194,0.837806452,-34.82239141,-31.79283491,-40.28849018,-0.011701187,1,0.333333333,0.333333333,0.166666667,0,0,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
